"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2976-P",11,1284.00767213106,"WWPLP","Los Angeles","California","Mexico","Regional Pumpkin Festival","1976 B","1640 J",397,1335,-6,"Howden",582.416083100111,"heavy"
"2386-P",71,1288.80344045907,"DBQZJ","Nottingham","California","Mexico","Regional Pumpkin Festival","1233 Q","1409 O",372,1183,13,"Atlantic Giant",584.591407021985,"heavy"
"2563-P",73,1265.99026295729,"RVXTI","Chicago","Florida","USA","Local Pumpkin Festival","1714 Y","1653 M",375,1157,7,"Jack Be Little",574.24352377172,"heavy"
"2805-P",42,1276.92909311317,"RDKLG","Houston","Texas","UK","Local Pumpkin Festival","1384 B","1771 U",395,1362,-3,"Jack Be Little",579.205293667153,"heavy"
"2309-P",58,1279.08164561633,"ZYEWL","Nottingham","New York","Mexico","Local Pumpkin Festival","1724 D","1172 Y",373,1130,8,"Howden",580.181675058611,"heavy"
"2268-P",100,1265.77977410331,"IXDTS","Paris","Texas","Mexico","Local Pumpkin Festival","1479 H","1875 U",385,1292,-2,"Atlantic Giant",574.148047633587,"heavy"
"2600-P",27,1260.11273893639,"AYVWL","Los Angeles","California","USA","Local Pumpkin Festival","1100 X","1438 V",393,1340,-7,"Atlantic Giant",571.57752372135,"heavy"
"2714-P",28,1244.27177087795,"RQTYF","Los Angeles","Texas","UK","Local Pumpkin Festival","1418 W","1200 C",399,1434,-14,"Cinderella",564.392181476626,"heavy"
"2221-P",6,1243.7459351914,"BYLYR","New York","Florida","Mexico","National Pumpkin Festival","1930 F","1167 Q",383,1237,2,"Howden",564.153666421334,"heavy"
"2809-P",91,1254.67432413064,"SRVNI","New York","Florida","USA","Local Pumpkin Festival","1834 K","1901 P",382,1254,3,"Cinderella",569.110700260565,"heavy"
"2787-P",30,1250.4173947135,"IXGWL","New York","Florida","USA","Local Pumpkin Festival","1553 Y","1185 R",377,1213,1,"Atlantic Giant",567.179789557321,"heavy"
"2785-P",100,1240.16043168958,"WFYIP","Nottingham","New York","Mexico","Regional Pumpkin Festival","1679 T","1533 W",380,1244,-3,"Jack Be Little",562.527309390301,"heavy"
"2836-P",35,1236.11118708365,"MCANR","Houston","New York","USA","Local Pumpkin Festival","1021 L","1338 Y",-5,5,-4,"Cinderella",560.690602932785,"heavy"
"2290-P",33,1232.45607092697,"YROQA","New York","California","USA","Local Pumpkin Festival","1466 L","1390 V",375,1228,6,"Howden",559.032670132653,"heavy"
"2021-P",70,1229.00036572013,"EOHXE","Los Angeles","Florida","Mexico","Regional Pumpkin Festival","1412 Z","1528 F",377,1156,9,"Cinderella",557.465188617861,"heavy"
"2749-P",95,1215.56064517032,"URNUG","Los Angeles","New York","USA","National Pumpkin Festival","1108 S","1922 O",375,1187,6,"Atlantic Giant",551.369033921536,"heavy"
"2979-P",59,1220.56227429025,"QMPET","Nottingham","California","Mexico","National Pumpkin Festival","1590 R","1205 Q",378,1245,-1,"Howden",553.637734727904,"heavy"
"2078-P",3,1226.42987637781,"SQHXY","Nottingham","California","UK","Regional Pumpkin Festival","1206 U","1997 S",356,1039,18,"Howden",556.299234265016,"heavy"
"2951-P",73,1228.73069443144,"YLUGB","Nottingham","New York","USA","Local Pumpkin Festival","1453 W","1461 U",389,1285,-7,"Howden",557.342867778902,"heavy"
"2531-P",91,1221.52502268273,"IFRJF","Houston","Texas","UK","Local Pumpkin Festival","1929 D","1087 T",390,1278,-1,"Cinderella",554.074430052965,"heavy"
"2439-P",27,1225.02865855396,"WHTLM","Paris","Texas","UK","Regional Pumpkin Festival","1950 O","1086 B",381,1248,-5,"Atlantic Giant",555.663652551411,"heavy"
"2308-P",98,1208.72719736435,"UHQBM","Houston","Texas","USA","Regional Pumpkin Festival","1237 Q","1088 C",377,1201,3,"Cinderella",548.269434135951,"heavy"
"2341-P",27,1196.00881896168,"VUONT","Houston","Texas","UK","Local Pumpkin Festival","1616 W","1460 X",369,1148,10,"Howden",542.500474733729,"heavy"
"2695-P",18,1189.13649411574,"EJGZI","Paris","California","USA","National Pumpkin Festival","1406 Y","1046 K",363,1113,7,"Howden",539.38324061945,"heavy"
"2905-P",86,1189.25854915008,"HYJNK","Los Angeles","New York","USA","Regional Pumpkin Festival","1910 E","1319 V",380,1212,4,"Howden",539.438603851746,"heavy"
"2741-P",61,1201.06001840252,"HDTMT","Paris","Texas","Mexico","National Pumpkin Festival","1335 L","1259 T",387,1283,-4,"Atlantic Giant",544.791660259445,"heavy"
"2006-P",26,1203.41548464075,"PLUGM","Nottingham","Texas","UK","National Pumpkin Festival","1337 M","1073 L",376,1163,1,"Howden",545.860081772895,"heavy"
"2507-P",10,1188.17520900257,"RSPPD","Nottingham","Florida","UK","Local Pumpkin Festival","1767 T","1572 M",371,1166,3,"Howden",538.947209026721,"heavy"
"2298-P",41,1181.71175713185,"INOUI","Paris","Florida","Mexico","Local Pumpkin Festival","1718 P","1349 U",369,1140,0,"Jack Be Little",536.015436574301,"heavy"
"2429-P",38,1189.5777851237,"PZKQM","New York","New York","USA","Regional Pumpkin Festival","1592 B","1024 R",356,1074,10,"Atlantic Giant",539.583406853609,"heavy"
"2315-P",53,1187.38602512702,"IGJWR","Houston","California","Mexico","Local Pumpkin Festival","1002 M","1574 R",378,1252,-7,"Howden",538.589241242246,"heavy"
"2619-P",58,1174.81626778524,"WHIAP","Los Angeles","California","UK","Regional Pumpkin Festival","1208 V","1082 V",391,1312,-7,"Cinderella",532.887695219263,"heavy"
"2862-P",52,1172.3678331757,"IAUWP","Nottingham","Texas","UK","National Pumpkin Festival","1083 Y","1536 C",358,1078,12,"Jack Be Little",531.777103961929,"heavy"
"2988-P",34,1167.52150316313,"LEXTY","Los Angeles","California","USA","Local Pumpkin Festival","1092 E","1301 N",389,1304,-10,"Atlantic Giant",529.578845645726,"heavy"
"2834-P",29,1163.84961307943,"AWLFV","Los Angeles","New York","USA","Regional Pumpkin Festival","1336 Q","1501 X",362,1123,4,"Atlantic Giant",527.913304320281,"heavy"
"2106-P",7,1170.70290794894,"DSOBZ","Paris","New York","Mexico","National Pumpkin Festival","1774 P","1892 K",380,1202,-6,"Atlantic Giant",531.021906582452,"heavy"
"2872-P",70,1162.80495172925,"DJSDG","Paris","Texas","Mexico","Regional Pumpkin Festival","1611 I","1945 G",366,1109,5,"Howden",527.439453902608,"heavy"
"2600-P",64,1172.15719701871,"LHYYK","Paris","Florida","UK","National Pumpkin Festival","1599 J","1155 B",372,1148,-1,"Jack Be Little",531.681561008275,"heavy"
"2450-P",73,1164.84074951056,"GOJSB","Chicago","California","USA","National Pumpkin Festival","1245 Y","1580 V",361,1064,13,"Howden",528.362876243073,"heavy"
"2608-P",40,1165.68383349106,"ESUXO","New York","Texas","Mexico","National Pumpkin Festival","1697 O","1037 X",364,1088,7,"Jack Be Little",528.745292703894,"heavy"
"2602-P",79,1157.77463541273,"LZLCT","Paris","Florida","USA","National Pumpkin Festival","1805 T","1628 J",342,928,23,"Jack Be Little",525.157740802746,"heavy"
"2915-P",76,1167.84379780479,"ZZFGS","Nottingham","Florida","Mexico","Local Pumpkin Festival","1775 S","1460 L",346,934,18,"Jack Be Little",529.725036036074,"heavy"
"2402-P",99,1148.98588378038,"REBHR","Nottingham","Texas","UK","Regional Pumpkin Festival","1084 B","1767 O",371,1114,7,"Jack Be Little",521.171230120488,"heavy"
"2125-P",62,1148.84694768675,"QOVWY","New York","New York","USA","Local Pumpkin Festival","1152 Z","1606 M",372,1141,-3,"Howden",521.108209768497,"heavy"
"2367-P",2,1145.38050024211,"BZHNW","Nottingham","Florida","Mexico","Local Pumpkin Festival","1642 F","1016 L",359,1072,5,"Howden",519.535855656606,"heavy"
"2066-P",49,1136.7607618738,"DLXOD","Nottingham","Florida","Mexico","Local Pumpkin Festival","1308 G","1670 S",375,1208,-5,"Jack Be Little",515.626008101341,"heavy"
"2983-P",51,1137.46877780557,"BEOZD","Paris","California","Mexico","Regional Pumpkin Festival","1883 H","1975 Z",357,1053,4,"Howden",515.94715872583,"heavy"
"2577-P",39,1144.28385537211,"HWZYY","New York","Florida","USA","National Pumpkin Festival","1512 D","1443 G",381,1261,-14,"Atlantic Giant",519.038425910972,"heavy"
"2271-P",25,1142.52567108255,"ICOTU","Los Angeles","Florida","Mexico","National Pumpkin Festival","1269 R","1148 Y",378,1205,-6,"Jack Be Little",518.240926932174,"heavy"
"2310-P",95,1140.68228381034,"ACZIC","Los Angeles","Florida","UK","Local Pumpkin Festival","1157 E","1165 H",396,1347,-13,"Howden",517.404780530545,"heavy"
"2383-P",18,1133.30842512939,"ZJGRZ","Paris","New York","Mexico","Local Pumpkin Festival","1311 K","1344 T",350,998,12,"Cinderella",514.060054495408,"heavy"
"2364-P",82,1123.34156501945,"OGCWO","New York","New York","USA","National Pumpkin Festival","1064 L","1783 I",374,1139,3,"Cinderella",509.539162796682,"heavy"
"2170-P",30,1131.05560147762,"FTHIR","Chicago","California","Mexico","National Pumpkin Festival","1825 V","1382 I",362,1114,-3,"Howden",513.038190876011,"heavy"
"2548-P",4,1120.12525026407,"MWMSS","Paris","New York","USA","Local Pumpkin Festival","1195 O","1760 X",369,1133,4,"Cinderella",508.080266964123,"heavy"
"2136-P",87,1117.38161388319,"FZMUM","Houston","Florida","UK","Regional Pumpkin Festival","1533 Z","1150 J",359,1084,4,"Howden",506.835774435701,"heavy"
"2712-P",85,1112.59393299464,"ICMAD","Chicago","Texas","UK","National Pumpkin Festival","1360 V","1340 T",380,1241,-13,"Jack Be Little",504.664118914661,"heavy"
"2292-P",50,1120.89472076446,"FJWJJ","Houston","New York","USA","National Pumpkin Festival","1446 G","1910 S",385,1269,-8,"Jack Be Little",508.429292912039,"heavy"
"2035-P",81,1120.10701153819,"PWCBY","Nottingham","Florida","Mexico","National Pumpkin Festival","1297 E","1336 Y",376,1226,-5,"Howden",508.071994017223,"heavy"
"2304-P",1,1118.91690478288,"VQFLD","New York","Texas","UK","Local Pumpkin Festival","1169 C","1568 M",352,1031,12,"Jack Be Little",507.532170673529,"heavy"
"2249-P",38,1109.74859864824,"ZYYZG","Nottingham","California","Mexico","Local Pumpkin Festival","1055 R","1781 X",1,2,-5,"Cinderella",503.373496965032,"heavy"
"2280-P",62,1089.2050416125,"VMZIH","Nottingham","Florida","UK","Local Pumpkin Festival","1256 R","1902 D",355,1048,0,"Cinderella",494.055096240962,"heavy"
"2927-P",44,1098.85603695642,"ZGINI","Chicago","New York","USA","Regional Pumpkin Festival","1454 F","1831 W",360,1035,1,"Howden",498.432714091871,"heavy"
"2277-P",75,1101.46804854069,"XTFVD","Houston","Florida","Mexico","National Pumpkin Festival","1052 R","1288 W",372,1133,-6,"Jack Be Little",499.617502616846,"heavy"
"2077-P",17,1082.17050283495,"GXZZW","Paris","Florida","Mexico","Local Pumpkin Festival","1572 Y","1674 H",-5,-2,0,"Howden",490.864283124998,"heavy"
"2685-P",68,1081.50428173505,"DGPXL","Paris","Florida","USA","Regional Pumpkin Festival","1302 B","1764 O",357,1053,8,"Atlantic Giant",490.562090317348,"heavy"
"2358-P",42,1085.53644333035,"PXZKL","New York","Texas","USA","National Pumpkin Festival","1765 G","1936 Y",359,1043,8,"Atlantic Giant",492.391048051583,"heavy"
"2130-P",72,1099.48891289998,"HPAUN","Chicago","Florida","UK","National Pumpkin Festival","1908 W","1122 S",350,984,12,"Cinderella",498.719781791025,"heavy"
"2907-P",23,1091.43983293138,"YNMVL","Nottingham","New York","Mexico","Regional Pumpkin Festival","1776 M","1212 T",360,1099,1,"Cinderella",495.068780531751,"heavy"
"2198-P",66,1093.70650173631,"BRTEN","Paris","Texas","UK","National Pumpkin Festival","1198 B","1377 R",356,1059,2,"Cinderella",496.09692420698,"heavy"
"2630-P",70,1080.7261546459,"BITMB","Houston","California","Mexico","Local Pumpkin Festival","1263 L","1736 S",358,1059,6,"Cinderella",490.209137806823,"heavy"
"2969-P",10,1080.08309645019,"TADPJ","Los Angeles","New York","Mexico","Local Pumpkin Festival","1105 P","1186 E",363,1065,2,"Howden",489.917451515782,"heavy"
"2349-P",72,1079.66929973289,"OUQOP","Nottingham","Texas","Mexico","National Pumpkin Festival","1196 Z","1981 P",383,1219,-10,"Jack Be Little",489.729756482084,"heavy"
"2899-P",6,1074.34979706071,"CHRBU","Chicago","New York","USA","Local Pumpkin Festival","1104 E","1177 K",347,964,14,"Cinderella",487.316870657788,"heavy"
"2772-P",49,1084.46900077257,"DAURC","Los Angeles","Florida","Mexico","Regional Pumpkin Festival","1521 X","1661 T",370,1111,-4,"Howden",491.906864251963,"heavy"
"2815-P",91,1086.55080341008,"FGCVR","Houston","New York","UK","Regional Pumpkin Festival","1429 Z","1231 L",379,1207,-15,"Howden",492.85115404418,"heavy"
"2134-P",33,1072.09459349234,"PDVRF","Houston","Texas","Mexico","Regional Pumpkin Festival","1127 F","1465 P",371,1136,-3,"Cinderella",486.293927526376,"heavy"
"2611-P",3,1074.71343431436,"JACJX","New York","Texas","UK","National Pumpkin Festival","1650 J","1954 A",361,1071,-2,"Jack Be Little",487.481813741488,"heavy"
"2636-P",63,1071.26901290268,"VNCLB","Nottingham","California","UK","National Pumpkin Festival","1126 R","1767 O",371,1122,-8,"Atlantic Giant",485.919450470086,"heavy"
"2750-P",91,1070.78139893338,"FZCUY","Nottingham","California","Mexico","National Pumpkin Festival","1071 J","1046 J",379,1225,-8,"Cinderella",485.698272494108,"heavy"
"2222-P",42,1065.06120606884,"QVQIS","Houston","Texas","USA","National Pumpkin Festival","1618 R","1167 T",338,905,15,"Jack Be Little",483.103636655825,"heavy"
"2420-P",84,1056.89589307643,"OYOJG","Los Angeles","California","UK","National Pumpkin Festival","1485 X","1002 O",374,1130,-5,"Jack Be Little",479.399912983807,"heavy"
"2274-P",17,1054.92928174138,"OUNBM","Houston","Florida","USA","Local Pumpkin Festival","1372 D","1811 G",367,1126,-9,"Jack Be Little",478.507873087471,"heavy"
"2627-P",4,1066.30184972938,"CGVSD","Houston","New York","UK","Local Pumpkin Festival","1823 Q","1266 R",340,935,16,"Howden",483.666383154134,"heavy"
"2076-P",51,1054.37122646533,"NKJJT","New York","New York","Mexico","National Pumpkin Festival","1857 M","1170 T",379,1176,-10,"Howden",478.254743472216,"heavy"
"2943-P",55,1066.16661691479,"WFVDQ","Paris","Florida","UK","Regional Pumpkin Festival","1214 R","1655 W",375,1143,-9,"Atlantic Giant",483.605042581263,"heavy"
"2016-P",42,1059.30399946589,"MMDHM","Paris","Texas","USA","Local Pumpkin Festival","1115 M","1946 N",358,1029,1,"Cinderella",480.492211668212,"heavy"
"2748-P",100,1046.11790951248,"OZUAV","Los Angeles","California","UK","Regional Pumpkin Festival","1118 F","1462 I",358,1025,0,"Jack Be Little",474.511101875213,"heavy"
"2072-P",20,1055.88101396337,"RKVBB","New York","Florida","USA","National Pumpkin Festival","1269 Z","1326 M",-2,0,4,"Jack Be Little",478.939571561649,"heavy"
"2226-P",59,1052.84511849843,"OEOXV","Nottingham","Texas","USA","Local Pumpkin Festival","1068 H","1518 V",352,968,4,"Jack Be Little",477.562512542634,"heavy"
"2280-P",73,1056.39966372959,"FWBCT","Los Angeles","Florida","UK","National Pumpkin Festival","1086 V","1983 K",352,997,1,"Atlantic Giant",479.174827138309,"heavy"
"2967-P",23,1042.75013577938,"EJMXS","Paris","Florida","UK","Local Pumpkin Festival","1309 E","1264 K",365,1134,-7,"Cinderella",472.983505405991,"heavy"
"2191-P",18,1045.03534497544,"JHQVF","New York","Florida","Mexico","National Pumpkin Festival","1071 I","1961 Q",357,1013,5,"Howden",474.020058861178,"heavy"
"2887-P",36,1051.24254788738,"DTZNV","Chicago","Texas","Mexico","National Pumpkin Festival","1283 H","1951 Q",357,1047,3,"Cinderella",476.835598741074,"heavy"
"2711-P",55,1047.737018493,"VPRHK","Los Angeles","Texas","Mexico","Regional Pumpkin Festival","1722 T","1974 X",314,689,48,"Jack Be Little",475.245517354976,"heavy"
"2762-P",80,1040.31423820537,"KNIMT","Houston","Florida","USA","Local Pumpkin Festival","1871 G","1374 F",381,1224,-18,"Jack Be Little",471.878600852316,"heavy"
"2488-P",9,1028.21475852281,"FPUJU","Houston","California","UK","Local Pumpkin Festival","1323 C","1293 I",335,903,20,"Atlantic Giant",466.390369187338,"heavy"
"2813-P",47,1042.87656108849,"CKKJQ","Nottingham","California","UK","Regional Pumpkin Festival","1075 Y","1118 S",372,1143,-8,"Atlantic Giant",473.040850961577,"heavy"
"2551-P",83,1036.48846722208,"HEFPH","New York","California","UK","Local Pumpkin Festival","1660 U","1259 N",356,1012,-1,"Cinderella",470.14326032493,"heavy"
"2061-P",68,1022.09207590576,"QAKUI","New York","Texas","Mexico","National Pumpkin Festival","1299 N","1809 J",349,970,3,"Cinderella",463.613167068315,"heavy"
"2836-P",16,1030.66489384323,"VCFTP","Paris","Florida","USA","Local Pumpkin Festival","1751 K","1408 E",344,902,17,"Atlantic Giant",467.501731874151,"heavy"
"2424-P",37,1029.51580613852,"XPYPS","Chicago","California","UK","Regional Pumpkin Festival","1786 J","1305 X",352,1026,3,"Cinderella",466.98051445883,"heavy"
"2075-P",78,1012.71565859765,"YCNKT","Paris","Texas","USA","National Pumpkin Festival","1338 D","1218 F",355,992,-2,"Cinderella",459.360095719418,"heavy"
"2060-P",97,1014.19510992523,"TOEKA","Houston","New York","UK","Regional Pumpkin Festival","1773 K","1160 V",352,1004,-3,"Jack Be Little",460.031163553397,"heavy"
"2411-P",75,1014.1847931413,"GMOIN","New York","New York","UK","National Pumpkin Festival","1456 O","1178 D",384,1221,-14,"Cinderella",460.026483938921,"heavy"
"2578-P",48,998.099266553298,"AWCQJ","Houston","California","Mexico","Local Pumpkin Festival","1163 C","1658 C",367,1124,-13,"Cinderella",452.730211811172,"heavy"
"2554-P",75,1009.61924748868,"DWDOT","Los Angeles","Florida","USA","National Pumpkin Festival","1143 B","1019 H",347,973,4,"Cinderella",457.955587266006,"heavy"
"2876-P",51,1010.91587505508,"CEEXS","Houston","New York","Mexico","National Pumpkin Festival","1334 Q","1385 G",363,1043,0,"Howden",458.543727636859,"heavy"
"2263-P",39,999.406460362487,"BPIRD","Houston","California","Mexico","Local Pumpkin Festival","1517 M","1956 I",352,996,-4,"Atlantic Giant",453.323144949131,"heavy"
"2322-P",68,988.438649883494,"SRDDS","New York","California","UK","National Pumpkin Festival","1375 T","1087 S",348,939,6,"Howden",448.348229800254,"heavy"
"2826-P",21,1005.02261955105,"FREBC","Paris","California","Mexico","Regional Pumpkin Festival","1894 U","1013 U",349,959,4,"Howden",455.870591905768,"heavy"
"2806-P",67,986.631306342967,"EJLZZ","Paris","Florida","Mexico","Local Pumpkin Festival","1544 T","1035 S",356,1042,-2,"Cinderella",447.528432560302,"heavy"
"2702-P",57,984.685147832148,"PLFJI","New York","California","USA","Local Pumpkin Festival","1984 H","1136 F",351,999,0,"Howden",446.645669908984,"heavy"
"2701-P",18,980.94345178362,"PVUKN","Los Angeles","Texas","USA","National Pumpkin Festival","1504 C","1769 G",363,1086,-9,"Jack Be Little",444.948465130513,"heavy"
"2352-P",37,992.093356680684,"FQOBH","Paris","New York","UK","Regional Pumpkin Festival","1051 V","1939 B",370,1103,-14,"Howden",450.005976918047,"heavy"
"2561-P",19,980.078803921118,"YYTWL","New York","New York","USA","National Pumpkin Festival","1870 Y","1087 H",353,970,1,"Atlantic Giant",444.556267457345,"heavy"
"2116-P",50,978.217947586067,"YRSKU","Houston","Texas","UK","National Pumpkin Festival","1753 S","1685 J",360,1021,-4,"Atlantic Giant",443.7121972221,"heavy"
"2946-P",95,982.908431366645,"IGTFL","Los Angeles","Texas","Mexico","Local Pumpkin Festival","1934 E","1257 K",358,1026,-10,"Jack Be Little",445.839764876579,"heavy"
"2100-P",86,973.843402453698,"MVPFP","Paris","New York","Mexico","Local Pumpkin Festival","1776 M","1482 X",336,910,11,"Cinderella",441.727936927837,"heavy"
"2221-P",53,966.268834374845,"YBQQK","Los Angeles","Texas","UK","National Pumpkin Festival","1681 R","1131 K",353,1032,-3,"Howden",438.292170641223,"heavy"
"2330-P",33,961.229396934621,"QNVZV","Paris","New York","UK","Local Pumpkin Festival","1258 N","1401 C",346,984,1,"Howden",436.006320269246,"heavy"
"2792-P",92,976.804831548594,"NCNDT","Nottingham","Texas","UK","National Pumpkin Festival","1364 D","1466 Z",361,1109,-9,"Howden",443.071218569578,"heavy"
"2119-P",55,973.690429763868,"VZVCI","Houston","California","Mexico","Regional Pumpkin Festival","1758 X","1419 O",327,836,17,"Atlantic Giant",441.658549682912,"heavy"
"2044-P",41,964.890388800763,"MYCET","Paris","California","Mexico","Local Pumpkin Festival","1780 Y","1684 A",350,945,-3,"Cinderella",437.666918246359,"heavy"
"2732-P",78,958.989983668551,"NVKLO","Paris","New York","Mexico","National Pumpkin Festival","1465 V","1428 P",364,1069,-13,"Atlantic Giant",434.990539498479,"heavy"
"2718-P",72,951.405230798759,"ZLRHK","Houston","Florida","UK","National Pumpkin Festival","1045 G","1145 Z",342,908,5,"Jack Be Little",431.550153468406,"heavy"
"2486-P",62,955.529703286663,"DLCRK","Nottingham","California","Mexico","Local Pumpkin Festival","1506 E","1454 Y",346,944,-2,"Atlantic Giant",433.420982719194,"heavy"
"2182-P",93,943.232778895274,"GNITS","Houston","Florida","USA","National Pumpkin Festival","1624 N","1952 S",355,988,-3,"Howden",427.843191640793,"heavy"
"2254-P",97,943.646463141218,"VYBTP","Los Angeles","New York","Mexico","Regional Pumpkin Festival","1254 Y","1524 B",361,1033,-13,"Jack Be Little",428.030835658343,"heavy"
"2214-P",47,925.924647613429,"TNELU","New York","New York","UK","Regional Pumpkin Festival","1115 N","1813 L",333,883,7,"Jack Be Little",419.99235535239,"heavy"
"2277-P",64,938.327909535728,"YHHFK","Los Angeles","Texas","USA","Regional Pumpkin Festival","1147 A","1883 Y",342,914,4,"Howden",425.618380323457,"heavy"
"2127-P",65,942.467480143532,"XHSGX","Nottingham","New York","UK","Local Pumpkin Festival","1038 L","1032 F",359,1031,-4,"Jack Be Little",427.496057966233,"heavy"
"2678-P",76,932.77935799174,"RIWPD","Paris","Texas","UK","Local Pumpkin Festival","1900 Y","1587 D",342,913,4,"Cinderella",423.101599678552,"heavy"
"2132-P",45,927.084244036116,"USSFI","Nottingham","Florida","USA","National Pumpkin Festival","1985 G","1266 U",325,780,19,"Jack Be Little",420.518339442,"heavy"
"2631-P",19,918.040927755646,"EKLSZ","Nottingham","New York","USA","National Pumpkin Festival","1330 E","1446 E",335,903,7,"Howden",416.416360177682,"heavy"
"2607-P",67,926.531024868786,"IVJXU","Houston","Florida","Mexico","National Pumpkin Festival","1677 W","1711 J",347,923,2,"Atlantic Giant",420.267403448762,"heavy"
"2121-P",68,915.944037862122,"QIGNC","Houston","California","UK","Local Pumpkin Festival","1203 V","1906 P",358,1062,-10,"Cinderella",415.46522692125,"heavy"
"2197-P",6,918.200263815932,"VDAYZ","New York","New York","USA","Local Pumpkin Festival","1345 G","1979 Y",366,1065,-9,"Jack Be Little",416.488633798894,"heavy"
"2972-P",70,911.750094643794,"IFRUX","Los Angeles","Texas","UK","National Pumpkin Festival","1941 K","1646 P",359,1041,-10,"Jack Be Little",413.562886277203,"heavy"
"2707-P",11,915.108587730303,"AUBZV","Chicago","New York","USA","National Pumpkin Festival","1321 M","1745 M",351,996,-12,"Atlantic Giant",415.086273115941,"heavy"
"2406-P",12,905.338454467244,"VTUBP","New York","California","UK","Local Pumpkin Festival","1961 A","1655 B",332,875,-1,"Atlantic Giant",410.654615213935,"heavy"
"2495-P",46,916.282860081084,"UAKGK","Nottingham","Florida","USA","Local Pumpkin Festival","1467 F","1166 A",346,953,-8,"Howden",415.618914094557,"heavy"
"2548-P",72,905.997688487172,"VRFSX","Paris","California","Mexico","National Pumpkin Festival","1974 M","1684 M",336,856,6,"Cinderella",410.953638735418,"heavy"
"2994-P",64,911.023852689192,"SBYSU","Houston","Texas","UK","National Pumpkin Festival","1733 I","1258 A",317,705,33,"Atlantic Giant",413.233468467821,"heavy"
"2848-P",54,893.334680621512,"EWXVF","Nottingham","Texas","UK","Regional Pumpkin Festival","1226 M","1551 S",344,894,5,"Atlantic Giant",405.209794986305,"heavy"
"2792-P",41,904.184139869921,"ROYHD","Paris","California","USA","National Pumpkin Festival","1192 W","1347 H",347,919,-7,"Atlantic Giant",410.131026920009,"heavy"
"2721-P",51,902.362689272501,"THUDZ","Nottingham","California","Mexico","National Pumpkin Festival","1402 H","1700 U",330,835,3,"Howden",409.304830826687,"heavy"
"2703-P",89,891.847938199528,"JFGZX","Chicago","New York","Mexico","Regional Pumpkin Festival","1084 R","1613 I",-4,2,-3,"Cinderella",404.535419967537,"heavy"
"2910-P",93,888.663955329172,"HQPBY","Paris","California","Mexico","National Pumpkin Festival","1062 F","1652 G",349,968,-7,"Atlantic Giant",403.091189631333,"heavy"
"2039-P",73,892.428625129163,"PIKHG","Los Angeles","New York","Mexico","Regional Pumpkin Festival","1256 G","1327 H",314,748,19,"Atlantic Giant",404.798815128179,"heavy"
"2631-P",66,882.568411928602,"JCCAO","Los Angeles","California","UK","National Pumpkin Festival","1492 X","1359 S",342,885,1,"Howden",400.326297653831,"heavy"
"2730-P",34,895.252071091905,"ZFCKJ","Chicago","Florida","USA","Regional Pumpkin Festival","1601 D","1680 V",330,803,15,"Howden",406.079508673986,"heavy"
"2928-P",75,879.389307964593,"RIZED","Chicago","Florida","UK","National Pumpkin Festival","1951 Q","1738 B",330,851,4,"Jack Be Little",398.88428035232,"heavy"
"2880-P",51,869.214968265034,"GJXCF","Chicago","California","UK","National Pumpkin Festival","1812 W","1776 W",358,1070,-20,"Jack Be Little",394.269277494812,"heavy"
"2280-P",87,867.802586606704,"XDVBL","Los Angeles","New York","Mexico","National Pumpkin Festival","1773 D","1645 X",-4,1,-4,"Cinderella",393.628631951065,"heavy"
"2070-P",34,866.119435649365,"YAXII","Houston","Texas","UK","Regional Pumpkin Festival","1009 H","1742 A",348,934,-6,"Cinderella",392.865167519258,"heavy"
"2443-P",87,870.531300639734,"LVHWN","Nottingham","New York","Mexico","Local Pumpkin Festival","1808 A","1586 W",329,824,7,"Atlantic Giant",394.866355816359,"heavy"
"2515-P",58,859.962910945155,"XLNCI","Chicago","New York","USA","Local Pumpkin Festival","1035 Y","1029 B",336,882,-3,"Jack Be Little",390.072614887712,"heavy"
"2480-P",91,859.133959901519,"THUIH","New York","California","USA","Local Pumpkin Festival","1706 A","1300 W",327,819,8,"Atlantic Giant",389.696609019215,"heavy"
"2120-P",25,853.316347928718,"PCOOA","Houston","California","UK","Regional Pumpkin Festival","1716 K","1544 F",317,768,11,"Atlantic Giant",387.057784616732,"heavy"
"2010-P",13,840.50037457943,"RRPFB","New York","California","UK","Regional Pumpkin Festival","1868 N","1202 L",-2,3,-2,"Atlantic Giant",381.244556891371,"heavy"
"2673-P",60,837.090601407923,"LDBTB","Los Angeles","California","USA","Local Pumpkin Festival","1657 Q","1801 D",340,919,-4,"Jack Be Little",379.697909797345,"heavy"
"2399-P",42,836.222134583071,"GVFPA","Chicago","California","Mexico","Local Pumpkin Festival","1022 L","2000 D",319,786,9,"Jack Be Little",379.303979871994,"heavy"
"2273-P",4,842.873746789061,"QFKQN","Houston","Texas","UK","National Pumpkin Festival","1683 P","1810 Q",347,922,-10,"Cinderella",382.32110041683,"heavy"
"2786-P",89,832.762563809752,"NAAHA","Paris","Florida","UK","National Pumpkin Festival","1610 E","1464 Y",-1,5,-2,"Jack Be Little",377.734744965742,"heavy"
"2314-P",12,831.637134432793,"XWBPT","Nottingham","Texas","Mexico","National Pumpkin Festival","1730 B","1564 Z",321,794,3,"Atlantic Giant",377.224258787379,"heavy"
